timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1777328430.6816432,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233797281292,262989277552,345032272,398254090,8434987,0,0,0,0,0,0,0,0,0,0,0,0,35428129,35397172,35707,35671,13,0,0,0,0,0,0,0,0
1777328431.1817386,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233838276864,263030243036,345073478,398295271,8435042,0,0,0,0,0,0,0,0,0,0,0,0,40995572,40965484,41206,41181,55,0,0,0,0,0,0,0,0
1777328431.681836,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233873705070,263065640278,345109180,398330952,8435054,0,0,0,0,0,0,0,0,0,0,0,0,35428206,35397242,35702,35681,12,0,0,0,0,0,0,0,0
1777328432.1819334,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233908442275,263100350569,345144139,398365885,8435071,0,0,0,0,0,0,0,0,0,0,0,0,34737205,34710291,34959,34933,17,0,0,0,0,0,0,0,0
1777328432.6820312,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233949436924,263141315995,345185334,398407053,8435900,0,0,0,0,0,0,0,0,0,0,0,0,40994649,40965426,41195,41168,829,0,0,0,0,0,0,0,0
1777328433.182127,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233984864131,263176713166,345221023,398442726,8436147,0,0,0,0,0,0,0,0,0,0,0,0,35427207,35397171,35689,35673,247,0,0,0,0,0,0,0,0
1777328433.6822224,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234019601447,263211423436,345255977,398477656,8436157,0,0,0,0,0,0,0,0,0,0,0,0,34737316,34710270,34954,34930,10,0,0,0,0,0,0,0,0
1777328434.1823194,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234061227143,263253075778,345297915,398519576,8436289,0,0,0,0,0,0,0,0,0,0,0,0,41625696,41652342,41938,41920,132,0,0,0,0,0,0,0,0
1777328434.682416,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234096023510,263287786027,345332858,398554503,8436301,0,0,0,0,0,0,0,0,0,0,0,0,34796367,34710249,34943,34927,12,0,0,0,0,0,0,0,0
1777328435.18251,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234137018388,263328751440,345374060,398595676,8439524,0,0,0,0,0,0,0,0,0,0,0,0,40994878,40965413,41202,41173,3223,0,0,0,0,0,0,0,0
1777328435.682609,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234172446516,263364149037,345409772,398631354,8439540,0,0,0,0,0,0,0,0,0,0,0,0,35428128,35397597,35712,35678,16,0,0,0,0,0,0,0,0
1777328436.1827042,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234208824106,263400922434,345446826,398668599,8439730,0,0,0,0,0,0,0,0,0,0,0,0,36377590,36773397,37054,37245,190,0,0,0,0,0,0,0,0
1777328436.682801,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234248179063,263439824749,345485921,398707538,8439923,0,0,0,0,0,0,0,0,0,0,0,0,39354957,38902315,39095,38939,193,0,0,0,0,0,0,0,0
1777328437.1828964,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234283606736,263475221886,345521619,398743125,8439936,0,0,0,0,0,0,0,0,0,0,0,0,35427673,35397137,35698,35587,13,0,0,0,0,0,0,0,0
1777328437.6829932,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234324601934,263516187348,345562821,398784296,8447234,0,0,0,0,0,0,0,0,0,0,0,0,40995198,40965462,41202,41171,7298,0,0,0,0,0,0,0,0
1777328438.1831071,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234360029760,263551584520,345598527,398819967,8447242,0,0,0,0,0,0,0,0,0,0,0,0,35427826,35397172,35706,35671,8,0,0,0,0,0,0,0,0
1777328438.6832051,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234396665181,263588768876,345635813,398857681,8447276,0,0,0,0,0,0,0,0,0,0,0,0,36635421,37184356,37286,37714,34,0,0,0,0,0,0,0,0
1777328439.1833,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234436453046,263627947417,345675422,398896822,8449110,0,0,0,0,0,0,0,0,0,0,0,0,39787865,39178541,39609,39141,1834,0,0,0,0,0,0,0,0
1777328439.6833994,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234471190974,263662657737,345710376,398931757,8451218,0,0,0,0,0,0,0,0,0,0,0,0,34737928,34710320,34954,34935,2108,0,0,0,0,0,0,0,0
1777328440.183498,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234512186310,263703623172,345751572,398972931,8452240,0,0,0,0,0,0,0,0,0,0,0,0,40995336,40965435,41196,41174,1022,0,0,0,0,0,0,0,0
1777328440.6835947,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234547614302,263739020351,345787267,399008603,8452254,0,0,0,0,0,0,0,0,0,0,0,0,35427992,35397179,35695,35672,14,0,0,0,0,0,0,0,0
1777328441.183689,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234586572027,263777950417,345826564,399047921,8453669,0,0,0,0,0,0,0,0,0,0,0,0,38957725,38930066,39297,39318,1415,0,0,0,0,0,0,0,0
1777328441.6837816,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,234624037797,263815382888,345864152,399085438,8453844,0,0,0,0,0,0,0,0,0,0,0,0,37465770,37432471,37588,37517,175,0,0,0,0,0,0,0,0
